Image,Registration Status,X,Y,Z
252,success,4.287997820062006,-2.135400001616267,-2.4037135082636683
253,success,4.064605733248194,-2.135400001616267,-2.379092566054548
254,success,4.064605733248194,-2.150661685877157,-1.9265516167765449
255,success,4.003266920608561,-2.150661685877157,-2.834308145358519
256,success,4.003266920608561,-2.297686854309314,-3.1280528569873454
257,success,4.121105299373831,-2.297686854309314,-3.971350309029911
258,success,4.121105299373831,-2.3795672646832036,-4.180077020461912
259,success,4.14421214704316,-2.3795672646832036,-4.600357662209769
260,success,4.14421214704316,-2.367103117935369,-4.57093150630043
261,success,4.19012084483136,-2.367103117935369,-4.87949996027373
262,success,4.19012084483136,-2.3391558167725885,-4.636292683832357
263,success,4.198391974295057,-2.3391558167725885,-4.6312293849425386
264,success,4.198391974295057,-2.3095376325798442,-3.9717346407665994
265,success,4.199839674701662,-2.3095376325798442,-3.5499896746758477
266,success,4.199839674701662,-2.199318469292066,-2.4042131042139956
267,success,3.9809566377695687,-2.199318469292066,-2.1926820232610424
268,success,3.9809566377695687,-2.107427988559382,-1.4888703163427075
269,success,3.9402071085111356,-2.107427988559382,-2.31202636588212
270,success,3.9402071085111356,-2.1255470445620737,-2.539612372228366
271,success,4.125836900388994,-2.1255470445620737,-3.7301200439140474
272,success,4.125836900388994,-2.2313016465436735,-3.9736634936235387
273,success,4.164780252135957,-2.2313016465436735,-4.587488557440123
274,success,4.164780252135957,-2.2772198876826426,-4.571852630305983
275,success,4.179751322389761,-2.2772198876826426,-5.071504316905427
276,success,4.179751322389761,-2.278692662798072,-4.96384008616183
277,success,4.224948886929542,-2.278692662798072,-5.319440070667444
278,success,4.224948886929542,-2.2424977926895378,-4.878692992921145
279,success,4.236587898177101,-2.2424977926895378,-4.838084455934246
280,success,4.236587898177101,-2.20741941263224,-4.049882807428534
281,success,4.217654917481205,-2.20741941263224,-3.678648445598667
282,success,4.217654917481205,-2.1004787301694163,-2.463778306756062
283,success,4.01457108761825,-2.1004787301694163,-2.308440277743096
284,success,4.01457108761825,-2.008465799519081,-1.5159897015320114
285,success,3.9919071406075766,-2.008465799519081,-2.411127119658485
286,success,3.9919071406075766,-2.0297032944282742,-2.6013048552846962
287,success,4.198826949756488,-2.0297032944282742,-3.8691101242643082
288,success,4.198826949756488,-2.1174784999375995,-4.07640243161724
289,success,4.232706129974493,-2.1174784999375995,-4.768272222484267
290,success,4.232706129974493,-2.1424029463487635,-4.64681862171556
291,success,4.2571206305107525,-2.1424029463487635,-5.175021546546135
292,success,4.2571206305107525,-2.15092706036832,-4.897709234910609
293,success,4.2658988140062934,-2.15092706036832,-5.2336733432964335
294,success,4.2658988140062934,-2.1723660100744997,-4.679462160730045
295,success,4.258169179420117,-2.1723660100744997,-4.594397411307995
296,success,4.258169179420117,-2.2540017734161344,-3.759378193632455
297,success,4.167661049354967,-2.2540017734161344,-3.3601085625926683
298,success,4.167661049354967,-2.262150607008485,-2.3962582581873555
